,zipcode,population,pop_density_sq_mile,housing_units,median_home_price,land_area_sq_mile,water_area_sq_mile,occupied_housing_units,median_household_income,median_age,race_per_white,race_per_black_or_aframr,race_per_native_american,race_per_asian,race_per_pacific_islander,race_per_other,race_per_two_or_more,housing_per_owned_w_mortgage,housing_per_owned_free_clear,housing_per_renter_occupied,housing_per_vacant,vacant_per_for_rent,vacant_per_rented_unoccupied,vacant_per_for_sale,vacant_per_sold_unoccupied,vacant_per_seasonal_recreational,vacant_per_migrant_workers,vacant_per_others,edu_per_less_than_hs,edu_per_hs,edu_per_associates,edu_per_bachelors,edu_per_masters,edu_per_professional,edu_per_phd,child_edu_per_enrolled_public,child_edu_per_enrolled_private,child_edu_per_not_enrolled
421,80110,"20,867","3,298","9,483","$186,700",6.33,0.16,"8,776","$41,793",35,79.3&percnt,2.6&percnt,1.6&percnt,2.1&percnt,0.1&percnt,10.3&percnt,3.9&percnt,37&percnt,13&percnt,43&percnt,7&percnt,64.4&percnt,0.6&percnt,11.9&percnt,1.7&percnt,3.1&percnt,0.0&percnt,18.4&percnt,15.7&percnt,55.1&percnt,8.5&percnt,14.0&percnt,5.6&percnt,0.7&percnt,0.4&percnt,78.0&percnt,12.8&percnt,9.3&percnt
422,81077,532,"1,168",259,"$105,300",0.46,0.01,221,"$33,977",40,77.1&percnt,0.0&percnt,0.9&percnt,0.2&percnt,0.0&percnt,17.5&percnt,4.3&percnt,32&percnt,25&percnt,28&percnt,15&percnt,39&percnt,0&percnt,11&percnt,11&percnt,3&percnt,0&percnt,37&percnt,3&percnt,60&percnt,24&percnt,10&percnt,3&percnt,0&percnt,0&percnt,89&percnt,0&percnt,11&percnt
423,80729,540,1,307,"$213,000",721.89,0.24,234,"$40,313",48,95.0&percnt,0.6&percnt,0.4&percnt,0.2&percnt,0.7&percnt,1.5&percnt,1.7&percnt,31&percnt,25&percnt,21&percnt,24&percnt,16&percnt,3&percnt,11&percnt,5&percnt,12&percnt,3&percnt,49&percnt,12.5&percnt,45.6&percnt,9.3&percnt,19.6&percnt,9.0&percnt,0.8&percnt,3.2&percnt,70&percnt,17&percnt,13&percnt
424,80131,243,322,107,"$229,400",0.75,0.00,103,"$12,366",46,96&percnt,0&percnt,0&percnt,1&percnt,0&percnt,2&percnt,1&percnt,57&percnt,28&percnt,11&percnt,4&percnt,0&percnt,0&percnt,25&percnt,25&percnt,25&percnt,0&percnt,25&percnt,,,,,,,,,,
425,81121,270,6,214,"$179,200",46.81,0.00,129,"$37,708",55,82.2&percnt,0.7&percnt,4.4&percnt,0.0&percnt,0.4&percnt,10.7&percnt,1.5&percnt,27&percnt,26&percnt,7&percnt,40&percnt,6&percnt,4&percnt,5&percnt,0&percnt,74&percnt,0&percnt,12&percnt,6&percnt,48&percnt,16&percnt,23&percnt,6&percnt,2&percnt,0&percnt,,,
426,80612,430,3,213,"$242,900",162.64,0.09,186,"$35,789",45,93.7&percnt,0.0&percnt,0.7&percnt,0.7&percnt,0.0&percnt,1.2&percnt,3.7&percnt,53&percnt,14&percnt,21&percnt,13&percnt,22&percnt,0&percnt,37&percnt,7&percnt,11&percnt,0&percnt,22&percnt,20&percnt,60&percnt,3&percnt,16&percnt,2&percnt,0&percnt,0&percnt,75&percnt,25&percnt,0&percnt
427,81029,326,1,224,"$35,600",548.62,0.08,146,"$29,750",51,92.6&percnt,0.0&percnt,1.8&percnt,0.6&percnt,0.0&percnt,3.7&percnt,1.2&percnt,17&percnt,29&percnt,20&percnt,35&percnt,10&percnt,0&percnt,0&percnt,1&percnt,12&percnt,0&percnt,77&percnt,21.8&percnt,57.9&percnt,3.2&percnt,15.7&percnt,0.9&percnt,0.5&percnt,0.0&percnt,67&percnt,12&percnt,21&percnt
428,81071,334,1,182,"$74,400",569.04,1.37,126,"$45,938",39,94.3&percnt,0.0&percnt,0.3&percnt,0.0&percnt,0.0&percnt,2.7&percnt,2.7&percnt,17&percnt,26&percnt,26&percnt,31&percnt,16&percnt,0&percnt,2&percnt,2&percnt,18&percnt,7&percnt,55&percnt,9&percnt,44&percnt,17&percnt,23&percnt,5&percnt,2&percnt,0&percnt,91&percnt,1&percnt,8&percnt
429,80488,157,"14,119",104,,0.01,0.00,72,,27,75.2&percnt,3.8&percnt,0.6&percnt,0.0&percnt,0.0&percnt,17.8&percnt,2.5&percnt,0&percnt,0&percnt,69&percnt,31&percnt,0&percnt,0&percnt,0&percnt,0&percnt,16&percnt,84&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,,,
430,81044,224,1,134,"$69,200",326.16,5.85,97,"$50,278",48,90.2&percnt,0.0&percnt,0.4&percnt,1.3&percnt,0.0&percnt,5.8&percnt,2.2&percnt,33&percnt,27&percnt,13&percnt,28&percnt,5&percnt,0&percnt,0&percnt,0&percnt,22&percnt,0&percnt,73&percnt,7&percnt,71&percnt,13&percnt,3&percnt,6&percnt,0&percnt,0&percnt,93&percnt,6&percnt,1&percnt
431,81210,275,1,672,"$244,000",515.24,3.60,135,"$33,750",47,96.4&percnt,0.0&percnt,0.4&percnt,0.7&percnt,0.0&percnt,0.0&percnt,2.5&percnt,5&percnt,8&percnt,7&percnt,80&percnt,1.5&percnt,0.2&percnt,0.6&percnt,1.1&percnt,95.0&percnt,0.0&percnt,1.7&percnt,0&percnt,43&percnt,13&percnt,34&percnt,7&percnt,3&percnt,0&percnt,100&percnt,0&percnt,0&percnt
432,81221,310,207,145,"$82,900",1.50,0.00,127,"$38,750",44,94.8&percnt,0.0&percnt,0.6&percnt,0.3&percnt,0.0&percnt,0.6&percnt,3.5&percnt,52&percnt,26&percnt,10&percnt,12&percnt,11&percnt,0&percnt,28&percnt,0&percnt,6&percnt,0&percnt,56&percnt,12&percnt,68&percnt,9&percnt,11&percnt,0&percnt,0&percnt,0&percnt,82&percnt,10&percnt,8&percnt
433,81148,404,"1,732",156,"$58,000",0.23,0.00,132,"$21,912",32,62.4&percnt,0.2&percnt,4.7&percnt,1.2&percnt,0.0&percnt,25.0&percnt,6.4&percnt,36&percnt,36&percnt,13&percnt,15&percnt,13&percnt,0&percnt,4&percnt,17&percnt,21&percnt,0&percnt,46&percnt,50&percnt,37&percnt,6&percnt,5&percnt,3&percnt,0&percnt,0&percnt,79&percnt,3&percnt,18&percnt
434,81040,536,1,524,"$150,000",518.46,0.16,258,"$33,790",55,83.2&percnt,0.6&percnt,2.6&percnt,0.4&percnt,0.4&percnt,7.6&percnt,5.2&percnt,14&percnt,23&percnt,12&percnt,51&percnt,1.9&percnt,0.0&percnt,1.5&percnt,0.4&percnt,58.3&percnt,0.0&percnt,38.0&percnt,10&percnt,49&percnt,8&percnt,23&percnt,8&percnt,1&percnt,0&percnt,43&percnt,57&percnt,0&percnt
435,80025,253,22,152,"$519,200",11.69,0.00,128,"$121,875",45,94&percnt,0&percnt,1&percnt,2&percnt,0&percnt,0&percnt,2&percnt,28&percnt,14&percnt,42&percnt,16&percnt,25&percnt,0&percnt,0&percnt,0&percnt,38&percnt,0&percnt,38&percnt,0.0&percnt,24.5&percnt,6.9&percnt,44.1&percnt,17.6&percnt,0.5&percnt,6.4&percnt,100&percnt,0&percnt,0&percnt
436,80861,255,1,139,"$76,700",250.90,0.02,109,"$40,500",47,95&percnt,0&percnt,0&percnt,0&percnt,0&percnt,3&percnt,2&percnt,27&percnt,37&percnt,14&percnt,22&percnt,3&percnt,0&percnt,3&percnt,20&percnt,3&percnt,0&percnt,70&percnt,13&percnt,55&percnt,9&percnt,19&percnt,5&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
437,80510,420,6,804,"$286,600",66.13,0.44,216,"$45,588",55,99.0&percnt,0.0&percnt,0.5&percnt,0.0&percnt,0.0&percnt,0.0&percnt,0.5&percnt,13&percnt,7&percnt,7&percnt,73&percnt,2&percnt,0&percnt,3&percnt,0&percnt,93&percnt,0&percnt,3&percnt,0&percnt,35&percnt,3&percnt,28&percnt,25&percnt,3&percnt,5&percnt,67&percnt,8&percnt,25&percnt
438,80804,327,1,204,"$74,800",334.99,1.42,154,"$26,591",49,93.9&percnt,0.3&percnt,0.0&percnt,1.5&percnt,0.0&percnt,0.6&percnt,3.7&percnt,28&percnt,32&percnt,15&percnt,25&percnt,4&percnt,0&percnt,34&percnt,6&percnt,4&percnt,0&percnt,52&percnt,10.9&percnt,56.8&percnt,8.2&percnt,11.4&percnt,6.8&percnt,5.5&percnt,0.5&percnt,76&percnt,9&percnt,15&percnt
439,80834,318,1,213,"$112,500",287.20,0.01,150,"$30,833",49,94.7&percnt,0.0&percnt,0.3&percnt,0.3&percnt,0.0&percnt,3.5&percnt,1.3&percnt,24&percnt,33&percnt,13&percnt,30&percnt,8&percnt,0&percnt,5&percnt,6&percnt,10&percnt,0&percnt,71&percnt,11&percnt,70&percnt,10&percnt,7&percnt,3&percnt,0&percnt,0&percnt,94&percnt,0&percnt,6&percnt
440,81064,282,1,178,"$82,300",483.14,0.01,122,"$46,250",46,96.5&percnt,0.0&percnt,2.8&percnt,0.0&percnt,0.0&percnt,0.7&percnt,0.0&percnt,25&percnt,27&percnt,17&percnt,31&percnt,20&percnt,0&percnt,2&percnt,0&percnt,20&percnt,0&percnt,59&percnt,5&percnt,72&percnt,10&percnt,10&percnt,2&percnt,0&percnt,0&percnt,78&percnt,0&percnt,22&percnt
441,81434,158,0,197,"$43,100",598.50,0.80,64,"$58,333",43,94.9&percnt,0.6&percnt,1.3&percnt,0.0&percnt,0.0&percnt,0.6&percnt,2.5&percnt,11&percnt,9&percnt,13&percnt,68&percnt,0.8&percnt,0.0&percnt,5.3&percnt,0.0&percnt,84.2&percnt,0.0&percnt,9.8&percnt,23&percnt,33&percnt,17&percnt,10&percnt,17&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
442,80802,238,1,122,"$74,600",400.55,0.03,97,"$46,964",37,91.2&percnt,0.0&percnt,0.0&percnt,0.4&percnt,0.0&percnt,7.1&percnt,1.3&percnt,20&percnt,39&percnt,20&percnt,20&percnt,12&percnt,0&percnt,0&percnt,0&percnt,4&percnt,0&percnt,84&percnt,13&percnt,58&percnt,6&percnt,18&percnt,4&percnt,0&percnt,0&percnt,80&percnt,10&percnt,10&percnt
443,80721,154,2,76,"$89,000",86.38,0.00,59,"$29,453",36,96.8&percnt,0.0&percnt,1.9&percnt,0.0&percnt,0.0&percnt,0.6&percnt,0.6&percnt,26&percnt,30&percnt,21&percnt,22&percnt,6&percnt,0&percnt,12&percnt,0&percnt,12&percnt,0&percnt,71&percnt,0&percnt,81&percnt,5&percnt,13&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
444,80750,412,3,180,"$99,800",131.37,0.94,152,"$58,750",41,89.8&percnt,0.2&percnt,0.0&percnt,0.0&percnt,0.0&percnt,9.0&percnt,1.0&percnt,37&percnt,23&percnt,24&percnt,16&percnt,29&percnt,0&percnt,14&percnt,4&percnt,21&percnt,0&percnt,32&percnt,8&percnt,68&percnt,15&percnt,9&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
445,80423,169,1,177,"$1,000,000",158.64,0.63,86,"$86,750",47,95.9&percnt,0.0&percnt,0.6&percnt,0.0&percnt,0.0&percnt,2.4&percnt,1.2&percnt,14&percnt,12&percnt,23&percnt,51&percnt,13&percnt,2&percnt,2&percnt,0&percnt,49&percnt,1&percnt,32&percnt,0&percnt,35&percnt,10&percnt,47&percnt,9&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
446,80745,156,1,90,"$51,900",219.90,0.01,70,"$44,063",48,98.1&percnt,0.0&percnt,0.6&percnt,0.0&percnt,0.0&percnt,0.6&percnt,0.6&percnt,27&percnt,33&percnt,18&percnt,22&percnt,0&percnt,0&percnt,20&percnt,0&percnt,5&percnt,0&percnt,75&percnt,31&percnt,57&percnt,8&percnt,4&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
447,81646,184,3,96,"$359,100",72.91,0.98,81,"$31,304",52,95.1&percnt,0.0&percnt,0.5&percnt,0.0&percnt,0.0&percnt,3.8&percnt,0.5&percnt,29&percnt,41&percnt,15&percnt,16&percnt,0&percnt,0&percnt,0&percnt,0&percnt,67&percnt,7&percnt,27&percnt,4&percnt,79&percnt,9&percnt,4&percnt,4&percnt,0&percnt,0&percnt,0&percnt,67&percnt,33&percnt
448,80232,"21,411","5,184","9,168","$217,400",4.13,0.24,"8,757","$61,227",40,81.0&percnt,1.0&percnt,1.5&percnt,4.2&percnt,0.1&percnt,8.5&percnt,3.8&percnt,51&percnt,18&percnt,26&percnt,4&percnt,47&percnt,1&percnt,21&percnt,3&percnt,4&percnt,0&percnt,24&percnt,10.0&percnt,51.6&percnt,8.4&percnt,19.7&percnt,8.2&percnt,1.6&percnt,0.5&percnt,79.4&percnt,8.5&percnt,12.1&percnt
449,80528,"17,946",943,"6,600","$335,000",19.03,1.45,"6,321","$86,618",35,88.5&percnt,0.6&percnt,0.5&percnt,4.8&percnt,0.0&percnt,2.8&percnt,2.8&percnt,65&percnt,12&percnt,19&percnt,4&percnt,22&percnt,1&percnt,32&percnt,7&percnt,22&percnt,0&percnt,15&percnt,3&percnt,27&percnt,9&percnt,37&percnt,15&percnt,5&percnt,4&percnt,85.0&percnt,11.0&percnt,4.0&percnt
450,81401,"22,437",96,"10,038","$186,600",233.55,0.17,"9,158","$45,148",41,86.8&percnt,0.4&percnt,1.2&percnt,0.8&percnt,0.1&percnt,8.0&percnt,2.7&percnt,40&percnt,22&percnt,30&percnt,9&percnt,32&percnt,2&percnt,25&percnt,2&percnt,16&percnt,0&percnt,23&percnt,13.4&percnt,53.8&percnt,6.3&percnt,15.8&percnt,8.3&percnt,1.7&percnt,0.8&percnt,79.5&percnt,11.6&percnt,9.0&percnt
451,80237,"17,569","4,914","10,074","$296,600",3.58,0.01,"9,000","$61,050",39,80.3&percnt,8.1&percnt,0.6&percnt,4.4&percnt,0.0&percnt,3.1&percnt,3.5&percnt,33&percnt,14&percnt,42&percnt,11&percnt,64&percnt,1&percnt,15&percnt,1&percnt,9&percnt,0&percnt,9&percnt,3&percnt,33&percnt,7&percnt,36&percnt,15&percnt,4&percnt,2&percnt,73.2&percnt,20.6&percnt,6.2&percnt
452,80238,"10,058","2,073","3,898","$437,900",4.85,0.00,"3,705","$126,338",33,85.1&percnt,4.5&percnt,0.4&percnt,4.6&percnt,0.1&percnt,1.0&percnt,4.3&percnt,76&percnt,4&percnt,16&percnt,5&percnt,15&percnt,3&percnt,42&percnt,12&percnt,19&percnt,0&percnt,9&percnt,1&percnt,13&percnt,4&percnt,37&percnt,27&percnt,13&percnt,5&percnt,67.6&percnt,29.2&percnt,3.3&percnt
453,80915,"19,519","2,508","8,066","$160,200",7.78,0.00,"7,584","$51,062",33,76.9&percnt,6.7&percnt,1.2&percnt,2.4&percnt,0.3&percnt,6.2&percnt,6.4&percnt,46&percnt,15&percnt,33&percnt,6&percnt,45&percnt,3&percnt,25&percnt,2&percnt,5&percnt,0&percnt,20&percnt,6.8&percnt,58.1&percnt,13.9&percnt,15.5&percnt,4.3&percnt,0.6&percnt,0.7&percnt,77.3&percnt,5.9&percnt,16.7&percnt
454,80203,"18,839","17,556","14,896","$233,000",1.07,0.00,"13,654","$41,999",31,84.6&percnt,4.8&percnt,1.0&percnt,2.6&percnt,0.1&percnt,3.3&percnt,3.6&percnt,16&percnt,3&percnt,73&percnt,8&percnt,67&percnt,3&percnt,8&percnt,2&percnt,13&percnt,0&percnt,6&percnt,5&percnt,28&percnt,5&percnt,44&percnt,14&percnt,3&percnt,1&percnt,82.4&percnt,10.6&percnt,7.1&percnt
455,80132,"19,637",642,"7,115","$374,700",30.58,0.14,"6,781","$107,475",43,92.5&percnt,1.2&percnt,0.4&percnt,2.0&percnt,0.0&percnt,1.1&percnt,2.8&percnt,71&percnt,15&percnt,10&percnt,5&percnt,14&percnt,1&percnt,32&percnt,4&percnt,27&percnt,0&percnt,22&percnt,1&percnt,29&percnt,9&percnt,36&percnt,20&percnt,3&percnt,2&percnt,83.8&percnt,11.2&percnt,5.0&percnt
456,80124,"18,020","1,900","7,260","$380,900",9.48,0.00,"6,978","$98,687",36,86.7&percnt,1.7&percnt,0.3&percnt,6.9&percnt,0.1&percnt,1.8&percnt,2.5&percnt,56&percnt,9&percnt,31&percnt,4&percnt,27&percnt,4&percnt,37&percnt,6&percnt,15&percnt,0&percnt,11&percnt,1&percnt,31&percnt,7&percnt,39&percnt,16&percnt,3&percnt,2&percnt,73&percnt,18&percnt,8&percnt
457,80403,"18,211",136,"7,948","$391,000",133.66,0.90,"7,396","$94,331",43,94.2&percnt,0.3&percnt,0.4&percnt,2.5&percnt,0.0&percnt,0.8&percnt,1.8&percnt,62&percnt,16&percnt,15&percnt,7&percnt,8.3&percnt,0.4&percnt,19.9&percnt,4.5&percnt,42.9&percnt,0.0&percnt,23.9&percnt,4&percnt,36&percnt,5&percnt,33&percnt,16&percnt,3&percnt,3&percnt,83.5&percnt,11.3&percnt,5.2&percnt
458,80904,"19,867","2,084","11,028","$209,700",9.53,0.06,"10,013","$44,834",46,90.2&percnt,1.7&percnt,1.1&percnt,1.2&percnt,0.1&percnt,2.4&percnt,3.3&percnt,33&percnt,15&percnt,43&percnt,9&percnt,36&percnt,3&percnt,17&percnt,3&percnt,25&percnt,0&percnt,16&percnt,7&percnt,47&percnt,9&percnt,24&percnt,10&percnt,2&percnt,1&percnt,82.0&percnt,8.0&percnt,10.1&percnt
459,80223,"17,987","3,439","7,139","$163,300",5.23,0.04,"6,634","$38,945",32,66.4&percnt,3.5&percnt,2.6&percnt,2.4&percnt,0.1&percnt,19.9&percnt,5.2&percnt,38&percnt,9&percnt,45&percnt,7&percnt,37&percnt,2&percnt,24&percnt,5&percnt,4&percnt,0&percnt,28&percnt,32.5&percnt,43.3&percnt,3.9&percnt,14.6&percnt,4.1&percnt,1.4&percnt,0.2&percnt,76.2&percnt,7.5&percnt,16.3&percnt
460,80620,"17,775","2,694","6,477","$140,200",6.60,0.08,"6,024","$43,817",28,75.5&percnt,0.9&percnt,1.3&percnt,0.9&percnt,0.1&percnt,18.5&percnt,2.9&percnt,47&percnt,9&percnt,37&percnt,7&percnt,46&percnt,3&percnt,26&percnt,4&percnt,4&percnt,0&percnt,17&percnt,28.6&percnt,46.8&percnt,10.8&percnt,10.7&percnt,2.5&percnt,0.6&percnt,0.0&percnt,85.1&percnt,4.0&percnt,10.9&percnt
461,80212,"18,051","5,055","9,441","$278,700",3.57,0.42,"8,877","$56,403",38,82.0&percnt,1.5&percnt,1.6&percnt,2.1&percnt,0.1&percnt,9.0&percnt,3.7&percnt,45&percnt,11&percnt,38&percnt,6&percnt,31&percnt,5&percnt,27&percnt,5&percnt,5&percnt,0&percnt,27&percnt,9&percnt,37&percnt,7&percnt,30&percnt,13&percnt,2&percnt,2&percnt,80.8&percnt,8.7&percnt,10.5&percnt
462,80215,"17,843","3,206","8,568","$311,100",5.56,0.10,"7,998","$56,525",45,87.5&percnt,1.6&percnt,1.3&percnt,1.7&percnt,0.1&percnt,4.8&percnt,3.0&percnt,38&percnt,18&percnt,37&percnt,7&percnt,53.2&percnt,2.5&percnt,15.6&percnt,3.9&percnt,5.8&percnt,0.2&percnt,18.9&percnt,9&percnt,42&percnt,7&percnt,26&percnt,11&percnt,2&percnt,2&percnt,80.4&percnt,9.8&percnt,9.8&percnt
463,80218,"17,928","11,202","12,227","$336,000",1.60,0.00,"11,267","$45,597",35,85.0&percnt,6.4&percnt,0.9&percnt,2.0&percnt,0.1&percnt,2.5&percnt,3.1&percnt,23&percnt,6&percnt,63&percnt,8&percnt,52&percnt,2&percnt,13&percnt,3&percnt,14&percnt,0&percnt,16&percnt,4&percnt,27&percnt,5&percnt,43&percnt,14&percnt,5&percnt,1&percnt,57.7&percnt,32.1&percnt,10.2&percnt
464,80121,"17,853","2,384","7,307","$290,800",7.49,0.02,"7,048","$86,228",46,92.3&percnt,1.0&percnt,0.5&percnt,1.8&percnt,0.1&percnt,2.0&percnt,2.3&percnt,57&percnt,24&percnt,16&percnt,4&percnt,20&percnt,1&percnt,31&percnt,7&percnt,10&percnt,0&percnt,31&percnt,4&percnt,37&percnt,6&percnt,32&percnt,13&percnt,5&percnt,2&percnt,80.9&percnt,15.0&percnt,4.1&percnt
465,80002,"18,020","2,929","8,365","$200,000",6.15,0.12,"7,892","$50,425",36,85.3&percnt,0.9&percnt,1.3&percnt,1.7&percnt,0.1&percnt,7.6&percnt,3.1&percnt,39&percnt,13&percnt,42&percnt,6&percnt,59&percnt,1&percnt,16&percnt,1&percnt,4&percnt,0&percnt,18&percnt,14.1&percnt,50.3&percnt,10.4&percnt,16.9&percnt,6.9&percnt,0.9&percnt,0.5&percnt,76.5&percnt,8.0&percnt,15.5&percnt
466,80030,"15,329","5,814","6,381","$163,600",2.64,0.08,"5,983","$39,494",35,72.8&percnt,1.4&percnt,1.6&percnt,5.2&percnt,0.1&percnt,15.3&percnt,3.6&percnt,38&percnt,11&percnt,45&percnt,6&percnt,58&percnt,2&percnt,17&percnt,4&percnt,2&percnt,0&percnt,18&percnt,22.1&percnt,54.9&percnt,7.4&percnt,12.1&percnt,2.5&percnt,0.4&percnt,0.6&percnt,77&percnt,5&percnt,18&percnt
467,81082,"12,480",21,"6,259","$151,400",597.58,2.22,"5,232","$41,162",42,83.1&percnt,0.8&percnt,2.3&percnt,0.8&percnt,0.1&percnt,9.3&percnt,3.6&percnt,35&percnt,22&percnt,27&percnt,16&percnt,21&percnt,1&percnt,11&percnt,2&percnt,21&percnt,0&percnt,42&percnt,16.0&percnt,55.3&percnt,12.0&percnt,10.7&percnt,4.2&percnt,1.3&percnt,0.5&percnt,83.3&percnt,8.3&percnt,8.4&percnt
468,81620,"10,450",279,"8,251","$447,600",37.51,0.15,"3,948","$54,772",32,82.3&percnt,1.5&percnt,0.5&percnt,1.1&percnt,0.0&percnt,12.3&percnt,2.3&percnt,19&percnt,5&percnt,24&percnt,52&percnt,7.6&percnt,0.4&percnt,2.3&percnt,0.0&percnt,87.3&percnt,0.7&percnt,1.6&percnt,12.1&percnt,30.4&percnt,6.5&percnt,40.9&percnt,5.8&percnt,3.9&percnt,0.4&percnt,66&percnt,17&percnt,17&percnt
469,81505,"9,779",97,"4,325","$257,600",100.70,0.41,"4,001","$63,314",40,90.5&percnt,0.4&percnt,0.8&percnt,1.8&percnt,0.1&percnt,4.2&percnt,2.3&percnt,46&percnt,23&percnt,24&percnt,7&percnt,25&percnt,2&percnt,26&percnt,5&percnt,10&percnt,0&percnt,32&percnt,8&percnt,46&percnt,9&percnt,24&percnt,8&percnt,4&percnt,1&percnt,80.0&percnt,14.4&percnt,5.6&percnt
470,81632,"10,276",84,"5,057","$578,500",122.12,0.55,"3,639","$82,047",35,86.4&percnt,0.5&percnt,0.3&percnt,0.9&percnt,0.0&percnt,10.6&percnt,1.2&percnt,42&percnt,11&percnt,19&percnt,28&percnt,3.0&percnt,0.4&percnt,5.3&percnt,0.4&percnt,86.2&percnt,0.1&percnt,4.7&percnt,9&percnt,33&percnt,5&percnt,35&percnt,12&percnt,4&percnt,2&percnt,68&percnt,13&percnt,18&percnt
471,80435,"7,278",70,"7,610","$466,500",103.72,2.62,"2,944","$54,756",34,85.5&percnt,0.7&percnt,0.3&percnt,1.0&percnt,0.1&percnt,10.7&percnt,1.6&percnt,19&percnt,5&percnt,15&percnt,61&percnt,17.3&percnt,0.4&percnt,1.5&percnt,2.4&percnt,76.7&percnt,0.0&percnt,1.8&percnt,9&percnt,44&percnt,11&percnt,24&percnt,9&percnt,2&percnt,1&percnt,78&percnt,12&percnt,10&percnt
472,80461,"7,090",25,"3,970","$163,300",289.23,3.37,"2,843","$44,073",34,80.3&percnt,0.4&percnt,1.3&percnt,0.5&percnt,0.1&percnt,13.8&percnt,3.7&percnt,31&percnt,16&percnt,24&percnt,28&percnt,17.3&percnt,0.3&percnt,8.1&percnt,2.6&percnt,54.2&percnt,0.2&percnt,17.4&percnt,13.5&percnt,47.6&percnt,11.0&percnt,19.7&percnt,7.2&percnt,0.3&percnt,0.8&percnt,84&percnt,9&percnt,7&percnt
473,80543,"5,887",187,"2,095","$170,800",31.53,0.31,"1,966","$64,139",31,82.2&percnt,0.4&percnt,0.5&percnt,0.8&percnt,0.0&percnt,12.9&percnt,3.1&percnt,64&percnt,9&percnt,21&percnt,6&percnt,19&percnt,4&percnt,45&percnt,5&percnt,5&percnt,0&percnt,22&percnt,21&percnt,53&percnt,8&percnt,12&percnt,4&percnt,1&percnt,0&percnt,81.0&percnt,5.7&percnt,13.3&percnt
474,81647,"7,104",19,"2,733","$270,000",365.91,0.60,"2,517","$61,853",33,85.4&percnt,0.6&percnt,1.1&percnt,0.7&percnt,0.0&percnt,9.9&percnt,2.3&percnt,56&percnt,14&percnt,23&percnt,8&percnt,38&percnt,3&percnt,24&percnt,3&percnt,21&percnt,0&percnt,12&percnt,15.9&percnt,56.0&percnt,7.8&percnt,12.9&percnt,5.8&percnt,0.8&percnt,0.8&percnt,91&percnt,2&percnt,7&percnt
475,81144,"7,344",26,"3,170","$114,500",282.86,0.21,"2,855","$40,658",38,75.7&percnt,0.3&percnt,1.5&percnt,0.3&percnt,0.0&percnt,18.5&percnt,3.7&percnt,39&percnt,22&percnt,29&percnt,10&percnt,17&percnt,1&percnt,16&percnt,5&percnt,16&percnt,2&percnt,43&percnt,18.3&percnt,55.2&percnt,9.1&percnt,11.9&percnt,3.9&percnt,1.5&percnt,0.1&percnt,79&percnt,13&percnt,8&percnt
476,80840,"6,682",231,721,,28.89,0.01,533,"$76,652",21,79.9&percnt,5.9&percnt,0.4&percnt,3.9&percnt,0.4&percnt,2.3&percnt,7.1&percnt,0.3&percnt,0.3&percnt,73.4&percnt,26.1&percnt,96.3&percnt,0.5&percnt,0.0&percnt,0.0&percnt,0.0&percnt,0.0&percnt,3.2&percnt,2&percnt,56&percnt,19&percnt,12&percnt,7&percnt,3&percnt,1&percnt,75.9&percnt,12.0&percnt,12.0&percnt
477,80816,"5,180",28,"3,371","$193,400",185.23,1.03,"2,300","$53,495",50,94.2&percnt,0.4&percnt,1.1&percnt,0.5&percnt,0.1&percnt,1.2&percnt,2.5&percnt,47&percnt,13&percnt,8&percnt,32&percnt,2.0&percnt,0.3&percnt,7.3&percnt,2.1&percnt,77.5&percnt,0.0&percnt,10.9&percnt,8&percnt,60&percnt,8&percnt,13&percnt,8&percnt,1&percnt,2&percnt,75.2&percnt,13.3&percnt,11.5&percnt
478,81137,"5,225",21,"2,272","$204,300",254.23,6.49,"2,014","$54,057",72,67.0&percnt,0.4&percnt,21.0&percnt,0.3&percnt,0.1&percnt,5.5&percnt,5.6&percnt,37&percnt,25&percnt,26&percnt,11&percnt,17&percnt,2&percnt,4&percnt,2&percnt,28&percnt,0&percnt,48&percnt,10.5&percnt,64.4&percnt,6.1&percnt,13.7&percnt,4.3&percnt,0.6&percnt,0.4&percnt,71.5&percnt,15.8&percnt,12.7&percnt
479,80514,"4,106",610,"1,546","$166,100",6.73,0.01,"1,448","$46,065",34,77.2&percnt,0.7&percnt,1.0&percnt,2.1&percnt,0.0&percnt,15.6&percnt,3.4&percnt,56&percnt,15&percnt,23&percnt,6&percnt,20&percnt,2&percnt,33&percnt,1&percnt,3&percnt,0&percnt,41&percnt,22&percnt,58&percnt,9&percnt,9&percnt,2&percnt,0&percnt,0&percnt,69.6&percnt,3.7&percnt,26.7&percnt
